TweetID,date,positiveScore,neutralScore,negativeScore,sentimentType,location,keyword,unigram,tweet
2040,17/10/2020,0.005623404,0.005623404,0.437659613,neutral,Putrajaya,sedih,"nur', 'azieka', 'takpe', 'its', 'okay', 'to', 'be', 'sad', 'and', 'disappointed', 'lepas', 'tu', 'kita', 'move', 'on', 'kita', 'kuatkan', 'diri', 'and', 'cari', 'client', 'yang', 'ikhlas', 'dengan', 'kita', 'macam', 'kita', 'ikhlas', 'dengan', 'dia', 'i', 'reward', 'client', 'i', 'i', 'bagi', 'gifts', 'etc', 'sebab', 'i', 'appreciate', 'tingkatkan', 'diri', 'nak', 'sedih', 'kejap', 'takpe', 'kan'",nur azieka takpe its okay to be sad and disappointed lepas tu kita move on kita kuatkan diri and cari client yang ikhlas dengan kita macam kita ikhlas dengan dia i reward client i i bagi gifts etc sebab i appreciate tingkatkan diri nak sedih kejap takpe kan
2041,17/10/2020,0.613164093,0.382967548,0.003868359,positive,Putrajaya,#KitaJagaKita,"may', 'allah', 'bless', 'protect', 'me', 'dalam', 'mencari', 'rezeki', 'utk', 'keluarga', 'dan', 'mnjalankan', 'tanggungjwb', 'kerja', 'ini', 'allahumma', 'amin', 'jaga', 'diri', 'elok2', 'semua', 'kita', 'jaga', 'kita'",may allah bless protect me dalam mencari rezeki utk keluarga dan mnjalankan tanggungjwb kerja ini allahumma amin jaga diri elok2 semua kita jaga kita
2042,17/10/2020,0.001943702,0.192426467,0.805629832,negative,Putrajaya,kecewa,"sebab', 'itu', 'islam', 'mengajar', 'kita', 'untuk', 'memaafkan', 'orang', 'sebelum', 'kita', 'tidur', 'dan', 'redha', 'dengan', 'apa', 'yang', 'terjadi', 'setiap', 'yang', 'terjadi', 'ada', 'hikmahnya', 'dan', 'jika', 'kita', 'terlalu', 'mengharap', 'akhirnya', 'kecewa', 'yang', 'kita', 'dapat', 'start', 'ajar', 'diri', 'untuk', 'menerima', 'dan', 'paling', 'penting', 'teruskan', 'kehidupan'",sebab itu islam mengajar kita untuk memaafkan orang sebelum kita tidur dan redha dengan apa yang terjadi setiap yang terjadi ada hikmahnya dan jika kita terlalu mengharap akhirnya kecewa yang kita dapat start ajar diri untuk menerima dan paling penting teruskan kehidupan
2043,17/10/2020,0.005013335,0.496320173,0.498666492,negative,Putrajaya,marah,"sorry', 'hari', 'ni', 'je', 'dh', 'ramai', 'marah', 'termasuk', 'la', 'nak', 'gembirakan', 'balik', 'tak', 'pandai', 'nk', 'gembirakan', 'diri', 'sendiri', 'pulak'",sorry hari ni je dh ramai marah termasuk la nak gembirakan balik tak pandai nk gembirakan diri sendiri pulak 
2044,16/10/2020,0.01342866,0.976705626,0.009865713,neutral,Putrajaya,bunuh diri,"ptrnrzffh', 'bigcatnergy', 'bunuh', 'diri', 'aje', 'lah', 'the', 'mines', 'pun', 'tak', 'tau'",ptrnrzffh bigcatnergy bunuh diri aje lah the mines pun tak tau
2045,16/10/2020,0.000328927,0.032563729,0.967107345,negative,Putrajaya,bunuh diri,"weh', 'serius', 'la', 'sumpa', 'takut', 'siaa', 'wtf', 'do', 'kalau', 'tak', 'perform', 'gentle', 'aku', 'bunuh', 'diri'",weh serius la sumpa takut siaa wtf do kalau tak perform gentle aku bunuh diri
2046,14/10/2020,0.000328927,0.032563729,0.967107345,positive,Putrajaya,#KitaJagaKita,"wohoo', 'terima', 'kasih', 'kepada', 'semua', 'yg', 'menyertai', 'konvoi', 'kebaikan', 'milo', 'sempena', 'milo', '70', 'tahun', 'tgk', 'video', 'ni', 'abang', 'lompat2', 'style', 'tak', 'apa', 'apa', 'pun', 'skrg', 'korang', 'semua', 'kena', 'jaga', 'diri', 'okay', 'kita', 'jaga', 'kita', 'stay', 'at', 'home'",wohoo terima kasih kepada semua yg menyertai konvoi kebaikan milo sempena milo 70 tahun tgk video ni abang lompat2 style tak apa apa pun skrg korang semua kena jaga diri okay kita jaga kita stay at home
2047,14/10/2020,0.00101782,0.100764157,0.898218024,negative,Putrajaya,kecewa,"kecewa', 'aku', 'dgn', 'aminurassrul', 'sekarang', 'dia', 'nk', 'berniat', '2', 'minggu', 'ni', 'ubah', 'diri', 'jadi', 'shukri', 'yahya', 'aku', 'kecewa', 'sbb', 'dia', 'tk', 'takut', 'tuhan', 'ke', 'nk', 'ubah2', 'diri', 'sendiri', 'ni', 'aku', 'rasa', 'aku', 'sebagai', 'kawan', 'dh', 'failed'",kecewa aku dgn aminurassrul sekarang dia nk berniat 2 minggu ni ubah diri jadi shukri yahya aku kecewa sbb dia tk takut tuhan ke nk ubah2 diri sendiri ni aku rasa aku sebagai kawan dh failed 
2048,13/10/2020,0.009080274,0.898947095,0.091972631,neutral,Putrajaya,#KitaJagaKita,"apa', 'pun', 'terjadi', 'jagalah', 'diri', 'dan', 'keluarga', 'kita', 'jaga', 'kita'",apa pun terjadi jagalah diri dan keluarga kita jaga kita
2049,13/10/2020,0.008167681,0.808600397,0.183231922,neutral,Putrajaya,bunuh diri,"hidayahzr', 'yessss', 'weh', 'uou', 'really', 'read', 'my', 'mind', 'mmg', 'reason', 'tu', 'lah', 'yg', 'aku', 'nak', 'ckp', 'apa', 'ingat', 'bujang', 'ni', 'bukan', 'manusia', 'ke', 'dia', 'beronok', 'kt', 'rumah', 'yg', 'kita', 'ni', 'pergi', 'bunuh', 'diri', 'dtg', 'ofis'",hidayahzr yessss weh uou really read my mind mmg reason tu lah yg aku nak ckp apa ingat bujang ni bukan manusia ke dia beronok kt rumah yg kita ni pergi bunuh diri dtg ofis
2050,13/10/2020,0.01004167,0.98,0.00995833,neutral,Putrajaya,#KitaJagaKita,"jangan', 'pkpb', 'lama', 'lama', 'lagi', 'susah', 'untuk', 'semua', 'orang', 'nak', 'keluar', 'makan', 'kerja', 'anak', 'anak', 'nak', 'sekolah', 'semua', 'tapi', 'untuk', '2', 'minggu', 'pkpb', 'jangan', 'risau', 'familia', 'fried', 'chicken', 'masih', 'akan', 'menemani', 'anda', 'jaga', 'diri', 'semua', 'rakyat', 'malaysia', 'kita', 'belum', 'menang', 'pkp', 'kita', 'jaga', 'kita', 'malaysian', 'food'",jangan pkpb lama lama lagi susah untuk semua orang nak keluar makan kerja anak anak nak sekolah semua tapi untuk 2 minggu pkpb jangan risau familia fried chicken masih akan menemani anda jaga diri semua rakyat malaysia kita belum menang pkp kita jaga kita malaysian food 
2051,13/10/2020,0.668769398,0.327918296,0.003312306,positive,Putrajaya,#KitaJagaKita,"program', 'free', 'sim', 'card', 'antara', 'yang', 'dah', 'dapat', 'belajar', 'rajin', 'rajin', 'sayang', 'tolong', 'mak', 'ayah', 'hanya', 'kita', 'je', 'mampu', 'mengubah', 'nasib', 'diri', 'kita', 'kita', 'jaga', 'kita', 'marina', 'dandy', 'belanja'",program free sim card antara yang dah dapat belajar rajin rajin sayang tolong mak ayah hanya kita je mampu mengubah nasib diri kita kita jaga kita marina dandy belanja 
2052,12/10/2020,0.001060284,0.104968074,0.893971643,negative,Putrajaya,marah,"cuba', 'menahan', 'diri', 'dari', 'marah'",cuba menahan diri dari marah
2053,12/10/2020,0.001684446,0.166760189,0.831555365,negative,Putrajaya,sedih,"kasihan', 'kawan', 'kawan', 'yang', 'ada', 'show', 'teater', 'hujung', 'minggu', 'ni', 'minggu', 'depan', 'latihan', 'saja', 'dah', 'makan', '2', 'bulan', 'tiba', 'tiba', 'kena', 'batal', 'macam', 'tu', 'je', 'membayangkan', 'saja', 'pun', 'dah', 'sedih', 'inikan', 'pula', 'empunya', 'diri'",kasihan kawan kawan yang ada show teater hujung minggu ni minggu depan latihan saja dah makan 2 bulan tiba tiba kena batal macam tu je membayangkan saja pun dah sedih inikan pula empunya diri
2054,12/10/2020,0.009017186,0.892701371,0.098281444,neutral,Putrajaya,sedih,"texting', 'dgn', 'fara', 'kuatkan', 'semangat', 'each', 'other', 'sbb', 'dah', 'plan', 'mcm2', 'nak', 'naikkan', 'nama', 'carlacakery', 'nak', 'carlacakery', 'pergi', 'jauh', 'remind', 'each', 'other', 'untuk', 'jaga', 'diri', 'serious', 'aku', 'sedih', 'sgt', 'pkpb', 'kali', 'ni'",texting dgn fara kuatkan semangat each other sbb dah plan mcm2 nak naikkan nama carlacakery nak carlacakery pergi jauh remind each other untuk jaga diri serious aku sedih sgt pkpb kali ni
2055,12/10/2020,0.000149785,0.014828691,0.985021524,negative,Putrajaya,marah,"marah', 'sangat', 'dah', 'aku', 'rasa', 'diri', 'ini', 'semua', 'sebab', 'kebodohan', 'orang', 'atas', 'yang', 'tak', 'dapat', 'dibendung', 'orang', 'lain', 'yang', 'kena', 'tanggung', 'macam'",marah sangat dah aku rasa diri ini semua sebab kebodohan orang atas yang tak dapat dibendung orang lain yang kena tanggung macam
2056,11/10/2020,0.000102733,0.010170533,0.989726735,negative,Putrajaya,marah,"makin', 'nak', 'habis', 'praktikal', 'makin', 'malas', 'pastu', 'nanti', 'marah', 'diri', 'sendiri', 'kerja', 'tak', 'siap'",makin nak habis praktikal makin malas pastu nanti marah diri sendiri kerja tak siap
2057,11/10/2020,0.001076835,0.106606691,0.892316474,negative,Putrajaya,kecewa,"ayliiiiiiiiiii', 'kan', 'sis', 'i', 'tak', 'suka', 'i', 'rasa', 'creepy', 'gila', 'kot', 'mcm', 'terdedak', 'sgt', 'itu', 'yg', 'i', 'jauhkan', 'diri', 'lgsung', 'tak', 'ctc', 'sampaila', 'dia', 'try', 'kwan', 'i', 'pulak', 'tapi', 'yg', 'peliknya', 'ramai', 'kata', 'i', 'kecewa', 'la', 'sedihla', 'serious', 'tak', 'faham'",ayliiiiiiiiiii kan sis i tak suka i rasa creepy gila kot mcm terdedak sgt itu yg i jauhkan diri lgsung tak ctc sampaila dia try kwan i pulak tapi yg peliknya ramai kata i kecewa la sedihla serious tak faham
2058,10/10/2020,0.002779263,0.275147055,0.722073682,negative,Putrajaya,marah,"jangan', 'ada', 'duka', 'ada', 'resah', 'ada', 'keluh', 'kesah', 'dlm', 'perjalanan', 'jiwa', 'yg', 'mengembara', 'jangan', 'ada', 'tangis', 'ada', 'rasa', 'kecewa', 'ada', 'dukalara', 'dlm', 'prjalanan', 'diri', 'yg', 'mengembara', 'jalanilah', 'amalilah', 'dgn', 'penuh', 'keluhuran', 'kan', 'rasa', 'satu', 'rasa', 'kesyahduan', 'rindu', 'damai', 'dunia', 'ramli', 'sarip'",jangan ada duka ada resah ada keluh kesah dlm perjalanan jiwa yg mengembara jangan ada tangis ada rasa kecewa ada dukalara dlm prjalanan diri yg mengembara jalanilah amalilah dgn penuh keluhuran kan rasa satu rasa kesyahduan rindu damai dunia ramli sarip
2059,10/10/2020,0.000411832,0.040771321,0.958816848,negative,Putrajaya,kecewa,"tiada', 'lg', 'dendam', 'tiada', 'lg', 'benci', 'tiada', 'lg', 'kecewa', 'mahupun', 'kesedihan', 'cukuplah', 'hanya', 'memikirkan', 'tentang', 'mengenal', 'allah', 'merindui', 'allah', 'menyayangi', 'allah', 'biar', 'diri', 'tenggelam', 'dalam', 'lautan', 'cinta', 'kasih', 'allah'",tiada lg dendam tiada lg benci tiada lg kecewa mahupun kesedihan cukuplah hanya memikirkan tentang mengenal allah merindui allah menyayangi allah biar diri tenggelam dalam lautan cinta kasih allah
2060,9/10/2020,0.000563124,0.055749274,0.943687602,negative,Putrajaya,bunuh diri,"ody', 'kalau', 'aku', 'kena', 'macam', 'nih', 'aku', 'berdoa', 'supaya', 'dia', 'panjang', 'umur', ',', 'mandul', 'tiada', 'jodoh', 'keseorangan', 'tanpa', 'keluarga', 'dan', 'rakan', 'dan', 'menghabiskan', 'sisa', 'hidup', 'beliau', 'dalam', 'depresi', 'dan', 'kesedihan', 'sampai', 'dia', 'bunuh', 'diri'","ody kalau aku kena macam nih aku berdoa supaya dia panjang umur, mandul tiada jodoh keseorangan tanpa keluarga dan rakan dan menghabiskan sisa hidup beliau dalam depresi dan kesedihan sampai dia bunuh diri"
2061,8/10/2020,0.002805467,0.277741258,0.719453275,negative,Putrajaya,bunuh diri,"non', 'muslim', 'kalo', 'ada', 'prob', 'besar', 'solution', 'nya', 'bunuh', 'diri', 'setel'",non muslim kalo ada prob besar solution nya bunuh diri setel
2062,7/10/2020,0.000107632,0.010655615,0.989236752,negative,Putrajaya,kecewa,"nak', 'nangis', 'sebab', 'kecewa', 'dengan', 'diri', 'sendiri'",nak nangis sebab kecewa dengan diri sendiri
2063,7/10/2020,0.104398789,0.886645199,0.008956012,neutral,Putrajaya,sedih,"sedih', 'baca', 'thread', 'ni', 'fara', 'sila', 'jadikan', 'diri', 'sendiri', 'manusia', 'yg', 'lebih', 'bersyukur', 'berganda2', 'for', 'parents', 'yg', 'gadaikan', 'mcm2', 'utk', 'anak2', 'yg', 'masuk', 'belajar', 'semoga', 'digantikan', 'dengan', 'rezeki', 'yg', 'lebih', 'besar', 'dan', 'berganda2'",sedih baca thread ni fara sila jadikan diri sendiri manusia yg lebih bersyukur berganda2 for parents yg gadaikan mcm2 utk anak2 yg masuk belajar semoga digantikan dengan rezeki yg lebih besar dan berganda2
2064,6/10/2020,0.001721777,0.170455879,0.827822345,negative,Putrajaya,#KitaJagaKita,"kene', 'fikir', 'semua', 'aspek', 'kalau', 'nk', 'bt', 'pkp', 'nie', 'kesian', 'org', 'yg', 'meniaga', 'tepi', 'jln', 'tu', 'kite', 'tk', 'ddk', 'tmpt', 'diaorg', 'kite', 'tk', 'rase', 'payah', 'tu', 'mcm', 'mane', 'kite', 'ikut', 'jela', 'sop', 'utk', 'elakkan', 'diri', 'kite', 'dari', 'kene', 'virus', 'nie', 'kita', 'jaga', 'kita', 'je', 'okieee'",kene fikir semua aspek kalau nk bt pkp nie kesian org yg meniaga tepi jln tu kite tk ddk tmpt diaorg kite tk rase payah tu mcm mane kite ikut jela sop utk elakkan diri kite dari kene virus nie kita jaga kita je okieee 
2065,6/10/2020,0.000398993,0.039500263,0.960100745,negative,Putrajaya,marah,"jazliedawani', 'bodoh', 'sangat', 'ni', 'bang', 'bape', 'byk', 'dah', 'replies', 'dkt', 'bawah', 'ni', 'ckp', 'menteri', 'ph', 'tu', 'kuarantin', 'kendiri', 'orang', 'marah', 'sebab', 'menteri2', 'pn', 'abng', 'yang', 'kepala', 'bana', 'tu', 'x', 'reti', 'kuarantin', 'diri', 'bodoh', 'tu', 'simpan', 'bg', 'anak2'",jazliedawani bodoh sangat ni bang bape byk dah replies dkt bawah ni ckp menteri ph tu kuarantin kendiri orang marah sebab menteri2 pn abng yang kepala bana tu x reti kuarantin diri bodoh tu simpan bg anak2
2066,6/10/2020,0.008510256,0.842515324,0.14897442,neutral,Putrajaya,#KitaJagaKita,"apa', 'sudah', 'jadi', 'ni', 'gais', 'mohon', 'jaga', 'diri', 'masing', 'masing', 'covid19', 'malaysia', 'kita', 'jaga', 'kita', 'mohon', 'doa', 'pada', 'allah', 'solat', 'hajat', 'masjid', 'putra', 'putrajaya', 'wilayah', 'persekutuan'",apa sudah jadi ni gais mohon jaga diri masing masing covid19 malaysia kita jaga kita mohon doa pada allah solat hajat masjid putra putrajaya wilayah persekutuan
2067,6/10/2020,0.002981215,0.295140257,0.701878528,negative,Putrajaya,sedih,"sgtkickass', 'mighvv', 'dan', 'paling', 'sedih', 'bila', 'tak', 'ada', 'pun', 'takaful', 'dan', 'insurans', 'utk', 'diri', 'sendiri', 'bergantung', 'sepenuhnya', 'kepada', 'insurans', 'syarikat', 'tempat', 'kerja', 'cmon', 'guys', 'think', 'wisely', 'sapa', 'nak', 'jaga', 'kita', 'bila', 'kita', 'kena', 'retrenched', 'nnt', 'dan', 'sakit', 'tenat', 'tepaksa', 'masuk', 'ward', 'sakit', 'pun', 'kena', 'selesa'",sgtkickass mighvv dan paling sedih bila tak ada pun takaful dan insurans utk diri sendiri bergantung sepenuhnya kepada insurans syarikat tempat kerja cmon guys think wisely sapa nak jaga kita bila kita kena retrenched nnt dan sakit tenat tepaksa masuk ward sakit pun kena selesa
2068,6/10/2020,0.000429028,0.042473806,0.957097166,negative,Putrajaya,#COVID19,"lebih', '35', 'juta', 'org', 'kena', 'covid19', 'more', 'than', '1', 'million', 'mati', 'berpuluh', 'juta', 'org', 'hilang', 'kerja', 'turun', 'gaji', 'banyak', 'business', 'yg', 'bankrap', 'terus', 'and', 'tak', 'kurang', 'manusia', 'yg', 'bunuh', 'diri', 'kerana', 'stress', 'psl', 'benda', 'ni', 'bersyukur', 'lah', 'jika', 'kita', 'masih', 'sihat', 'masih', 'berkerja', 'masih', 'bergaji', 'penuh'",lebih 35 juta org kena covid19 more than 1 million mati berpuluh juta org hilang kerja turun gaji banyak business yg bankrap terus and tak kurang manusia yg bunuh diri kerana stress psl benda ni bersyukur lah jika kita masih sihat masih berkerja masih bergaji penuh
2069,6/10/2020,0.000965598,0.095594233,0.903440169,negative,Putrajaya,#COVID19,"pandangan', 'saya', 'berkaitan', 'wabak', 'yg', 'masih', 'belum', 'temui', 'vaksin', 'sikap', 'diri', 'kita', 'adalah', 'vaksin', 'paling', 'berkesan', 'vaksin', 'covid19', 'denggi'",pandangan saya berkaitan wabak yg masih belum temui vaksin sikap diri kita adalah vaksin paling berkesan vaksin covid19 denggi
2070,6/10/2020,0.000366207,0.036254482,0.963379311,negative,Putrajaya,marah,"perut', 'aku', 'ni', 'jarang', 'gile', 'memulas', 'tapi', 'ajaib', 'die', 'bile', 'tibe', 'musim', 'ayor', 'takde', 'ni', 'kan', 'haaaaa', 'ehh', 'aku', 'malas', 'lah', 'nak', 'marah', 'kat', 'diri', 'sendiri', 'ni'",perut aku ni jarang gile memulas tapi ajaib die bile tibe musim ayor takde ni kan haaaaa ehh aku malas lah nak marah kat diri sendiri ni
2071,5/10/2020,0.008172018,0.809029796,0.182798185,neutral,Putrajaya,bunuh diri,"where', 'he', 'got', 'the', 'will', 'utk', 'bunuh', 'diri', 'ye', 'hes', 'got', 'family', 'wife', 'kids', 'somemore', 'i', 'yang', 'leave', 'nothing', 'behind', 'kalau', 'mati', 'ni', 'pun', 'belum', 'berani', 'lagi'",where he got the will utk bunuh diri ye hes got family wife kids somemore i yang leave nothing behind kalau mati ni pun belum berani lagi
2072,5/10/2020,0.008172018,0.809029796,0.182798185,neutral,Putrajaya,bunuh diri,"many', 'people', 'continue', 'to', 'struggle', 'to', 'make', 'ends', 'meet', 'sampai', 'bunuh', 'diri', 'reach', 'out', 'to', 'your', 'friends', 'and', 'family'",many people continue to struggle to make ends meet sampai bunuh diri reach out to your friends and family
2073,5/10/2020,0.008003148,0.792311655,0.199685197,neutral,Putrajaya,#KitaJagaKita,"sharz16', 'yes', 'damage', 'dealer', 'n', 'tank', 'kena', 'kita', 'jaga', 'kita', 'camtu', 'biasa', 'jadi', 'tank', 'emotional', 'bila', 'damage', 'dealer', 'suka', 'expose', 'diri', 'bagi', 'kena', 'attack', 'kalau', 'dah', 'damage', 'dealer', 'mati', 'kita', 'sebagai', 'tank', 'ni', 'nak', 'buat', 'apa'",sharz16 yes damage dealer n tank kena kita jaga kita camtu biasa jadi tank emotional bila damage dealer suka expose diri bagi kena attack kalau dah damage dealer mati kita sebagai tank ni nak buat apa
2074,3/10/2020,0.008003148,0.792311655,0.199685197,neutral,Putrajaya,bunuh diri,"a', 'chef', 'bunuh', 'diri', 'cuz', 'jobless', 'i', 'can', 'feel', 'it'",a chef bunuh diri cuz jobless i can feel it 
2075,30/9/2020,0.002548905,0.252341614,0.745109481,negative,Putrajaya,kecewa,"i', 'nak', 'buat', 'review', 'content', 'pepanjang', 'tapi', 'i', 'demam', 'panas', 'harini', 'kecewa', 'dengan', 'diri', 'sendiri'",i nak buat review content pepanjang tapi i demam panas harini kecewa dengan diri sendiri
2076,30/9/2020,0.001388124,0.137424268,0.861187608,negative,Putrajaya,#COVID19,"umno', 'covid19', 'jauhkan', 'diri', 'anda', 'drp', 'mereka', 'beringat', 'jangan', 'sampai', 'covid19', 'merebak', 'semula', 'kita', 'jaga', 'kita', 'ingat', 'covid19', 'ingat', 'ameno'",umno covid19 jauhkan diri anda drp mereka beringat jangan sampai covid19 merebak semula kita jaga kita ingat covid19 ingat ameno
2077,29/9/2020,0.002131881,0.211056226,0.786811893,negative,Putrajaya,marah,"hazelamin', 'dulu', 'baca2', 'je', 'macam', 'bila', 'dah', 'ada', 'dua', 'tiga', 'anak', 'selalu', 'marah', 'yang', 'sulung', 'tetiba', 'jadi', 'kat', 'diri', 'sendiri', 'pedih', 'weh', 'hati', 'ibu'",hazelamin dulu baca2 je macam bila dah ada dua tiga anak selalu marah yang sulung tetiba jadi kat diri sendiri pedih weh hati ibu
2078,29/9/2020,0.000244851,0.024240228,0.975514922,negative,Putrajaya,bunuh diri,"baca', 'budak', 'budak', 'uni', 'dengan', 'sekolah', 'dok', 'mengeluh', 'macam', 'macam', 'tekanan', 'macam', 'nak', 'bunuh', 'diri', 'lagaknya', 'korang', 'tak', 'tahu', 'zaman', 'bekerja', 'tekanan', 'dia', 'lagi', 'hilang', 'akal', 'kalau', 'zaman', 'belajar', 'pun', 'tak', 'boleh', 'nak', 'handle', 'bila', 'dah', 'kerja', 'korang', 'akan', 'merindui', 'masa', 'zaman', 'belajar'",baca budak budak uni dengan sekolah dok mengeluh macam macam tekanan macam nak bunuh diri lagaknya korang tak tahu zaman bekerja tekanan dia lagi hilang akal kalau zaman belajar pun tak boleh nak handle bila dah kerja korang akan merindui masa zaman belajar
2079,28/9/2020,0.000973952,0.096421242,0.902604806,negative,Putrajaya,#COVID19,"kerana', 'tamak', '1', 'individu', 'prn', 'sabah', 'terpaksa', 'diadakan', 'setelah', 'keputusan', 'keluar', 'masih', 'lagi', 'terhegeh', 'rebut', 'jawatan', 'covid19', 'makin', 'terjejas', 'sampai', 'semenanjung', 'ahli', 'politik', 'hanya', 'pentingkan', 'diri', 'sendiri', 'malapetaka', 'utk', 'malaysia', 'dgn', 'hipokrit', 'bharianmy', 'malaymail', 'kita', 'jaga', 'kita'",kerana tamak 1 individu prn sabah terpaksa diadakan setelah keputusan keluar masih lagi terhegeh rebut jawatan covid19 makin terjejas sampai semenanjung ahli politik hanya pentingkan diri sendiri malapetaka utk malaysia dgn hipokrit bharianmy malaymail kita jaga kita
2080,28/9/2020,0.001686514,0.166964887,0.831348599,negative,Putrajaya,marah,"tak', 'ambik', 'spm', 'bukan', 'kau', 'dulu', 'ke', 'dok', 'live', 'marah', 'cikgu', 'asal', 'result', 'kau', '7G', 'padahal', 'diri', 'sendiri', 'benak'",tak ambik spm bukan kau dulu ke dok live marah cikgu asal result kau 7G padahal diri sendiri benak
2081,28/9/2020,0.005004426,0.495438168,0.499557406,negative,Putrajaya,bunuh diri,"takdekid', 'anisvelvett', 'nak', 'bunuh', 'diri', 'la', 'like', 'this'",takdekid anisvelvett nak bunuh diri la like this
2082,28/9/2020,0.000710416,0.070331159,0.928958426,negative,Putrajaya,bunuh diri,"azab', 'gegata', 'ni', 'baik', 'bunuh', 'diri', 'je'",azab gegata ni baik bunuh diri je
2083,26/9/2020,0.003617107,0.35809362,0.638289273,negative,Putrajaya,sedih,"tak', 'guna', 'pun', 'kau', 'sedih', 'dengan', 'orang', 'yang', 'tak', 'pandai', 'hargai', 'diri', 'kau', 'sendiri'",tak guna pun kau sedih dengan orang yang tak pandai hargai diri kau sendiri
2084,25/9/2020,0.000166535,0.016486918,0.983346547,negative,Putrajaya,bunuh diri,"kalaulah', 'bunuh', 'diri', 'tu', 'tak', 'berdosa', 'besar', 'mesti', 'dah', 'lama', 'aku', 'bunuh', 'diri'",kalaulah bunuh diri tu tak berdosa besar mesti dah lama aku bunuh diri
