tweetID,month,date,positiveScore,neutralScore,negativeScore,sentimentType,near,keyword,tweet,,
1901,December,3/12/2020,0.000160323,0.015871934,0.983967744,negative,Putrajaya,bunuh diri,isteri tengah pegang pisau hulur dan ugut kalau x lafaz cerai isteri akan bunuh suami isteri tgh acu pisau dkt anak dan ugut kalau x lafaz cerai akan cederakan anak isteri tgh cuba utk bunuh diri dan ugut kalau x lafaz cerai isteri akan bunuh diri,,
1902,December,3/12/2020,0.001669734,0.165303705,0.83302656,negative,Putrajaya,sedih,fyp tiktok aku ni selalu keluar pasal agama pasal solat la ceramah dari ustaz sampai kdg tu sedih ahh bila tengok diri sendiri ni rasa mcm teruk sgt dh aku rasa perubahan aku since aku ddk sepang ni,,
1903,December,3/12/2020,0.000998485,0.098850038,0.900151477,negative,Putrajaya,bunuh diri,martial bunuh diri je lah setan,,
1904,December,2/12/2020,0.00246253,0.24379044,0.75374703,negative,Putrajaya,kecewa,bila igt apa yg dia buat selalu ckp kt diri ni takpe allah ada atur kan rezeki lain untuk aku bila teringat try untuk positif kan diri balik selalu berdoa supaya ada rezeki lain untuk diri ini tapi tulah bila syaitan menguasai diri rasa kecewa tu masih ada,,
1905,December,2/12/2020,0.005900851,0.584184207,0.409914943,neutral,Putrajaya,#COVID19,sayangi diri dan keluarga terus patuhi sop dan amalkan kawalan kendiri bagi memutuskan penularan wabak covid credit to mknrasm,,
1906,December,2/12/2020,0.005900851,0.584184207,0.409914943,neutral,Putrajaya,bunuh diri,kepada semua pengamal media berikut adalah panduan melaporkan kes berkaitan bunuh diri jadilah media yang bertanggung jawab suicide prevention suicide awareness,,
1907,December,1/12/2020,0.002808156,0.27800742,0.719184425,negative,Putrajaya,sedih,sedih la dbuat family sendiri mcm ni agaknya dorg mmg nk tgk aku buat hal kot tak apa la mcm tak biasa kan org buat hati mrajuk diri sndr mmujuk come on budak kecik i know you can do that,,
1908,November,30/11/2020,0.003747371,0.370989743,0.625262886,negative,Putrajaya,bunuh diri,erryzach dirrtyterry waduh statemen sblm ko bunuh kiteorg baik man bunuh diri je dulu,,
1909,November,30/11/2020,0.003211749,0.317963154,0.678825097,negative,Putrajaya,kecewa,setelah berjaya jual satu barang di carosell sy beli pula barang baru dh tu bila nak abisnya barang kt rumah ni kecewa dgn diri sendiri,,
1910,November,30/11/2020,0.000326412,0.032314786,0.967358802,negative,Putrajaya,bunuh diri,bunuh diri tu berdosa ya anak anak,,
1911,November,29/11/2020,0.003663784,0.362714575,0.633621641,negative,Putrajaya,bunuh diri,aaa kiranya amende ni kiranya aaa ccu dengan icueh dia kira redho akan kira bunuh diri aa itu aaa ke ccu bu er bahagian zakat punya hospital serta kiranya bulan sabit merah punya hospital dan specialist swasta satu dunia antara white house india pakistan bangladesh serta cina,,
1912,November,29/11/2020,0.001159943,0.114834369,0.884005688,negative,Putrajaya,bunuh diri,overdose ubat kira bunuh diri jgk ke saja tanya,,
1913,November,28/11/2020,0.000389047,0.038515667,0.961095286,negative,Putrajaya,bunuh diri,reff epl boleh pergi bunuh diri sial semua nak tgk var buto apa var ni pakai time last skali kau reff still ade kuasa nak tentukan foul ke tak tak perlu semua bnd nak tgk var babi kalau semua var reff yg hidup ni pergi bunuh diri sial anjing anak sundal,,
1914,November,28/11/2020,0.000366298,0.036263482,0.963370221,negative,Putrajaya,bunuh diri,soyoulikeart memang masih dalam rawatan pakar di hospital tu cuma bila whats app peguam macam gitu kita pulak rasa insecure dah kenapa sampai nak bunuh diri,,
1915,November,28/11/2020,0.000224074,0.022183323,0.977592603,negative,Putrajaya,bunuh diri,saya tunggu je saat ni nanti kalau mahkamah tolak permohonan fasakh saya nama tuan nama hakim mahkamah syariah adalah punca saya bunuh diri nanti tiba tiba aku rasa macam psychonya ada client macam ni kes baru prosiding pra bicara kot allahu,,
1916,November,28/11/2020,0.000387648,0.038377194,0.961235158,negative,Putrajaya,bunuh diri,dr locum u all ade baca tak berita org nak bunuh diri tu us yg mana ea him dia nak masuk sungai nak bunuh diri tapi lepas nampak buaya dia patah balik tak jadi nak bunuh diri hahahahahaha crack sialla,,
1917,November,28/11/2020,0.001342659,0.132923216,0.865734126,negative,Putrajaya,bunuh diri,umur tahun i banyak kali nak tikam dada i time family tidur tapi masa tu dah sekolah ustazah cakap kalau umur i bunuh diri masuk syurga tapi parent yang tanggung dosa kita then i batalkan niat setiap kali teringat ayat tu,,
1918,November,27/11/2020,0.001772208,0.175448602,0.82277919,negative,Putrajaya,bunuh diri,dulu masa i kecik i selalu doa dekat tuhan ambik la nyawa i ni i tak tahan dah nak hidup pernah rasa nak bunuh diri nak lari rumah semua i kena buat i dah start masak umur i tahun i iron baju adik adik sekolah umur i tahun kemas rumah basuh baju apa semua huhu,,
1919,November,27/11/2020,0.000311265,0.030815238,0.968873497,negative,Putrajaya,bunuh diri,baca pasal luahan seorang mak tentang anak yg depression sampai nak bunuh diri tu not to blame mak atau anak si anak baru tahun dan mak pun bukan jenis yg lepas tangan tp sbbkan luahan tu replies org duk condemn mak samakan diri sendiri dgn budak tu blame their parents,,
1920,November,27/11/2020,0.001219954,0.120775485,0.87800456,negative,Putrajaya,bunuh diri,nak bunuh diri nampak buaya tak jadi hmm,,
1921,November,26/11/2020,0.001943113,0.192368205,0.805688682,negative,Putrajaya,sedih,jgn dilayan sedih tu allah senantiasa disisi kita tak kira kita ni siapa wpun yg tak sembab dia ada hikmah disebalik segala kejadian first tgk kelemahan diri lepas tu baiki diri dan teruskan usaha kami doa yg terbaik buat tuan,,
1922,November,26/11/2020,0.000460845,0.045623638,0.953915517,negative,Putrajaya,sedih,dapat tau boss husband masih dalam icu guna alat bantuan penafasan then masih tak sedarkan diri allahu sedih pun ada haishh,,
1923,November,26/11/2020,0.008602881,0.85168519,0.139711929,neutral,Putrajaya,bunuh diri,sedihnyaa baca confession tt kat uia confession pasal anak sulung dia tahun nak bunuh diri rasa syahdu je bila baca rasanya mak ayah die dh cuba buat yg terbaik tp tu la kan semoga allah melindungi anak ku dan zuriat keturunanku amin yra,,
1924,November,26/11/2020,0.002956024,0.292646329,0.704397648,negative,Putrajaya,sedih,dah byk kali aku pesan kat diri sendiri jgn sedih mcm ni tapi end up aku tak cukup kuat lagi utk overcome rupanya,,
1925,November,26/11/2020,0.004825351,0.477709705,0.517464944,negative,Putrajaya,sedih,nasib baik tak ada kawan lelaki yang memang close kawan setakat pada nama ada la tu la kot allah nak jaga tetiba tak sedih sebab single ehh semoga diri sendiri keluarga terdekat dan kawan kawan sekeliling dijauhkan dari benda macam ni,,
1926,November,25/11/2020,0.000195331,0.019337744,0.980466926,negative,Putrajaya,bunuh diri,so stress and sad rasa nak bunuh diri pun ada penattt,,
1927,November,25/11/2020,0.002136754,0.211538661,0.786324584,negative,Putrajaya,sedih,ada baca kalau cepat sedih ni ada masalah dengan diri,,
1928,November,25/11/2020,0.000562048,0.055642764,0.943795188,negative,Putrajaya,marah,aku nak maki aku nak maki fuhhhh marah nya rasa sekarang ni bayangkan kalau baba aku diorang buat mcm ni weh panas betul hati ish ni bukan bapak aku pun aku panas ni lect yg teruk pun aku force diri masuk tau,,
1929,November,25/11/2020,0.003199299,0.316730569,0.680070133,negative,Putrajaya,sedih,united liverpool fans kene ajar fans arsenal bagaiman nak yakin walau dalam saat kritikal hati kene jaga punyalah rasa rendah diri bagus dah tapi sedih juga diri selalu kecewa bangkit,,
1930,November,24/11/2020,0.009508733,0.941364518,0.04912675,neutral,Putrajaya,sedih,i heard berita said mahasiswa perlu biasakan diri dengan sistem pembelajaran atas talian bla bla bla so are you saying that we will not having class like usual until grad ke nanti ergh sedih,,
1931,November,24/11/2020,0.000618161,0.061197938,0.938183901,negative,Putrajaya,marah,junainiz marah gila sbb sedap mulut ckp negeri kita macm tu bongkak betul diri tu,,
1932,November,24/11/2020,0.004162799,0.412117097,0.583720104,negative,Putrajaya,marah,sfaizovic haha tahu taknak marah hahaha relax lah yg penting jaga diri sendiri,,
1933,November,24/11/2020,0.001165385,0.115373133,0.883461482,negative,Putrajaya,sedih,entahlah sedih betul nak luah pun sendiri luah kat diri sendiri,,
1934,November,24/11/2020,0.001722356,0.170513248,0.827764396,negative,Putrajaya,marah,jgn gelak kan org kena kat diri sendiri tau pulak marah so matang sikit yer cik abg,,
1935,November,24/11/2020,0.000295714,0.029275646,0.970428641,negative,Putrajaya,bunuh diri,silap besar kena tangkap dengan vat ni penjenayah berat lebih rela bunuh diri bila tahu vat turun buru dorang,,
1936,November,24/11/2020,0.000474271,0.046952801,0.952572928,negative,Putrajaya,sedih,kimak nak jadi gayboy pastuh x nk jadi diri sendiri sedih hidup kau,,
1937,November,24/11/2020,0.00271322,0.26860876,0.72867802,negative,Putrajaya,marah,bkn soal xlaku ye tahu dgn umur i skrang masing sibuk tanya psl pasangan hidup i x marah dgn smua soalan tu cuma focus i sekarang utk betulkan diri sendiri dulu lg i mengaku i memilih mksudnya xkn nak pick org sebarangan i pun xnak dgn lelaki yg xde hala tuju,,
1938,November,24/11/2020,0.001087255,0.107638288,0.891274456,negative,Putrajaya,sedih,learn from home ni memang susah betul boleh kata tiap masa fikiran ni bercampur baur sampai hari motivate diri sendiri sedih betul hidup lonely ni kan hmm,,
1939,November,23/11/2020,0.000752446,0.074492156,0.924755398,negative,Putrajaya,bunuh diri,damn ad org bunuh diri,,
1940,November,23/11/2020,0.000510999,0.050588868,0.948900133,negative,Putrajaya,bunuh diri,ro staf meninggal dunia dengar cita bunuh diri,,
1941,November,23/11/2020,0.004872536,0.482381053,0.512746411,negative,Putrajaya,bunuh diri,bila lepas makan durian pakai mask lepas tu sendawa besar perghhhh rasa mcm bunuh diri,,
1942,November,23/11/2020,0.000542512,0.053708682,0.945748806,negative,Putrajaya,sedih,sedih tengok comment alif satar one by one dia coment dkt smua contact rapat dia mintak maaf dia salahkan diri dia aku yg sedih baca ayat dia,,
1943,November,22/11/2020,0.002405814,0.238175592,0.759418594,negative,Putrajaya,marah,sebagai insan dlm bidang construction ni selalu kontraktor main con sub con la kene marah kene kutuk padahal yg buat idea mengarut dan benda tak boleh buat nk buat juga sebab cantik ni dr diri sendiri org ckp x boleh nk juga kata boleh,,
1944,November,22/11/2020,0.001308628,0.129554214,0.869137157,negative,Putrajaya,bunuh diri,aku ni kalau takde iman dah lama aku bunuh diri,,
1945,November,22/11/2020,0.002800697,0.277269039,0.719930263,negative,Putrajaya,kecewa,syikinmunir ceitt podaa sahaha tak laa aku bawa laptop pun rasa macam bodoh je kenapa bawak kecewa dengan diri aku,,
1946,November,22/11/2020,0.002703995,0.267695488,0.729600517,negative,Putrajaya,sedih,selama hari aku duduk hospital ni macam perangai orang yang aku tengok syukur alhamdulillah aku diberikan kekuatan lagi untuk menguruskan diri sendiri paling sedih bila tengok uncle kat sini takda siapa yang datang teman uruskan dia,,
1947,November,21/11/2020,0.003185329,0.315347618,0.681467053,negative,Putrajaya,sedih,sedih pulak ingat abang fairuz he was once a kind soul to me sedih sgt tak dpt jumpa dia before dia pergi sbb aku tgh ada issue dgn diri aku gak time tu,,
1948,November,21/11/2020,0.002094199,0.207325682,0.790580119,negative,Putrajaya,bunuh diri,ada laporan serta statistik peningkatan rakyat bunuh diri dlm keadaan amat terdesak dari kesan pandemik namun ahli politik masih bertelagah utk kepentingan diriparti kuasa kwspmalaysia letakkan syarat pelik hancurkan harapan penyimpanbharianmy malaymail bernamatv,,
1949,November,21/11/2020,0.000921342,0.091212865,0.907865793,negative,Putrajaya,bunuh diri,jalan terbaik kalau ade apa masalah jangan pedulik orang happy kan diri sendiri dulu supaya tak memendam rasa masalah lidah manusia mmg tajam perangai sesama manusia mmg kejam tapi jangan lah sampai bunuh diri,,
1950,November,20/11/2020,0.007356275,0.72827124,0.264372485,neutral,Putrajaya,bunuh diri,nurulaissa seperti cobaan bunuh diri di situ,,
1951,November,20/11/2020,0.001959392,0.193979817,0.804060791,negative,Putrajaya,kecewa,sangat sangat kecewa dengan diri sendiri harini,,
1952,November,20/11/2020,0.001265739,0.12530818,0.873426081,negative,Putrajaya,bunuh diri,tikus sudah masuk perangkap tak boleh keluar nak bunuh diri sekian salam jumaat gaisss,,
1953,November,19/11/2020,0.000375388,0.037163425,0.962461187,negative,Putrajaya,bunuh diri,nasib bunuh diri tu berdosa je kalau tak dah lama innalillah aku ni,,
1954,November,19/11/2020,0.000627724,0.062144687,0.937227589,negative,Putrajaya,bunuh diri,ada terfikir nak bunuh diri ke,,
1955,November,19/11/2020,0.002787439,0.275956412,0.721256149,negative,Putrajaya,bunuh diri,kena move my ass out from office now cause wth seram la jadi orang paling last dalam office teringat orang bunuh diri belakang opis ni,,
1956,November,19/11/2020,0.003095855,0.306489673,0.690414472,negative,Putrajaya,marah,note to self kalau nak lepaskan marah geram kat diri sendiri make sure kuku pendek sakit,,
1957,November,17/11/2020,0.002132793,0.211146554,0.786720652,negative,Putrajaya,sedih,tadi bila i scroll timeline kan i ada nampak tentang ada agentstockist rasa giveup bila tak de sale sedih sebab orang lain ada sale tapi diri sendiri takde sale rasa diri takde yang support then rasa sedih amat sangat,,
1958,November,17/11/2020,0.002579649,0.255385207,0.742035144,negative,Putrajaya,bunuh diri,kenapa ramai actor bunuh diri ni,,
1959,November,17/11/2020,0.008544969,0.845951892,0.14550314,neutral,Putrajaya,bunuh diri,mistadanz bukankah yg beriman jugak turut diuji keimanan mereka sebab tu kes bunuh diri bnyak sbb takde sokongan moral,,
1960,November,16/11/2020,0.002914796,0.288564806,0.708520398,negative,Putrajaya,bunuh diri,orang bunuh diri selamatkan ambulans iykyk,,
1961,November,16/11/2020,0.004424271,0.438002844,0.557572885,negative,Putrajaya,sedih,imtsarasophia betul kan kadang tak guna sedih perkara yg tak penting better sibuk kan diri bru la masalah hilang keep it up sis,,
1962,November,16/11/2020,0.004048189,0.400770759,0.595181051,negative,Putrajaya,marah,walaupun aku single xlama ya sunyi tp membahagiakan bila diri kau xperlu nak beria sedih nangis sakit hati dgn perangai dia terasa diabaikan tiba rasa mcm dia xsyg tba jeles xpasal tba eh bodo nya aku haaaa yes kau bebas dari semua tu carila kebahagiaan sendiri,,
1963,November,16/11/2020,0.0077991,0.772110942,0.220089957,neutral,Putrajaya,marah,sebab marah diri sendiri silap print cheque aku order roti planta roti bakar teh tarik untuk breakfast,,
1964,November,16/11/2020,0.000807402,0.079932772,0.919259826,negative,Putrajaya,marah,sekejap craving nak makan itu ini kejap rindu mak abah kejap rindu afiq kejap nak marah diri sndiri kejap nak nangis hm lepasni apa pula,,
1965,November,15/11/2020,0.000813872,0.080573347,0.918612781,negative,Putrajaya,marah,weh ada orang share video orang terjun bunuh diri dekat genting dalam whatsapp huuu tak berani tengok,,
1966,November,15/11/2020,0.000348176,0.03446944,0.965182384,negative,Putrajaya,bunuh diri,semua pemimpin pn professional akauntan kwspmalaysia bercerita pasal masa hadapan penyimpan dlm akaun sedangkan masalahnya skrg kalau kebuluran masa ini mana ada masa depan kalau mati stress mahupun bunuh diri mana ada masa depan ingat pasal orang susah bharianmy,,
1967,November,13/11/2020,0.097291515,0.8936814,0.009027085,neutral,Putrajaya,bunuh diri,omg mohabbatein kenapa amitabh bachan strict sgt sampai aisywarya rai bunuh diri aaaa,,
1968,November,13/11/2020,0.026309727,0.96395337,0.009736903,neutral,Putrajaya,#KitaJagaKita,demi promosikan diri sendiri politik agenda ramai ahli politik perangai macam ni sebab itu amirudin shari tiongbintulu yipsegambut bercakap pakai otak kat lutut bukan dari kepala bharianmy malaymail kita jaga kita,,
1969,November,12/11/2020,0.008209602,0.812750549,0.17903985,neutral,Putrajaya,marah,nursyafaa bunuh diri ke aduhh dah ada patient ve,,
1970,November,11/11/2020,0.003089666,0.305876918,0.691033417,negative,Putrajaya,#KitaJagaKita,bukan susah pun nak ikut sop cerdikkan diri sedikit dan elakkan diri daripada menjadi ejen penularan covid kita jaga kita,,
